0,EP_station_NO,EP_station_NO2,EP_station_NOX,EP_station_O3,EP_station_PM10,EP_station_PM2.5,EP_station_RH,EP_station_SO2,EP_station_Temp,EP_station_WD,EP_station_WS,EP_station_Rain,EP_station_CO,EP_station_Benzene,factor0
2023-05-01 08:35:00,0.9,2.5,3.9,92.0,30.0,,,,,,,,,,
2023-05-01 08:40:00,1.3,3.6,5.6,89.1,30.8,,,,,,,,,,
2023-05-01 08:45:00,0.9,3.0,4.4,89.6,31.0,,,,,,,,,,
2023-05-01 08:50:00,0.8,2.3,3.5,92.6,31.0,,,,,,,,,,
2023-05-01 08:55:00,0.7,2.6,3.7,92.0,31.0,,,,,,,,,,
2023-05-01 09:00:00,0.9,3.2,4.6,90.3,31.0,,,,,,,,,,
2023-05-01 09:05:00,1.0,3.1,4.6,88.6,31.0,,,,,,,,,,
2023-05-01 09:10:00,0.8,3.7,4.8,90.2,31.0,,,,,,,,,,
2023-05-01 09:15:00,0.9,3.2,4.6,91.3,31.0,,,,,,,,,,
2023-05-01 09:20:00,1.0,4.2,5.7,90.0,31.0,,,,,,,,,,
2023-05-01 09:25:00,1.0,3.4,4.9,92.4,31.0,,,,,,,,,,
2023-05-01 09:30:00,0.9,2.9,4.3,92.9,31.0,,,,,,,,,,
2023-05-01 09:35:00,0.9,3.6,5.0,92.9,31.0,,,,,,,,,,
2023-05-01 09:40:00,0.9,4.1,5.5,91.9,35.8,,,,,,,,,,
2023-05-01 09:45:00,0.9,3.3,4.7,91.9,37.0,,,,,,,,,,
2023-05-01 09:50:00,0.8,3.6,4.9,93.2,37.0,,,,,,,,,,
2023-05-01 09:55:00,0.9,3.5,4.9,94.1,37.0,,,,,,,,,,
2023-05-01 10:00:00,0.9,3.5,4.9,95.2,37.0,,,,,,,,,,
2023-05-01 10:05:00,0.9,3.2,4.6,94.0,37.0,,,,,,,,,,
2023-05-01 10:10:00,0.9,3.1,4.5,94.5,37.0,,,,,,,,,,
2023-05-01 10:15:00,0.9,3.4,4.8,94.9,37.0,,,,,,,,,,
2023-05-01 10:20:00,0.9,3.4,4.7,94.4,37.0,,,,,,,,,,
2023-05-01 10:25:00,0.9,2.4,3.7,94.7,37.0,,,,,,,,,,
2023-05-01 10:30:00,1.0,3.8,5.3,93.1,37.0,,,,,,,,,,
2023-05-01 10:35:00,0.9,3.8,5.1,93.6,37.0,,,,,,,,,,
2023-05-01 10:40:00,1.0,4.1,5.7,92.3,31.4,,,,,,,,,,
