"תחנה","תאריך ושעה (שעון קיץ)","קרינה גלובלית (וואט/מ""ר)"
"בית דגן קרינה","14/08/2023 09:40","475"
"בית דגן קרינה","14/08/2023 09:50","233"
"בית דגן קרינה","14/08/2023 10:00","191"
"בית דגן קרינה","14/08/2023 10:10","237"
"בית דגן קרינה","14/08/2023 10:20","323"
"בית דגן קרינה","14/08/2023 10:30","383"
"בית דגן קרינה","14/08/2023 10:40","364"
"בית דגן קרינה","14/08/2023 10:50","303"
"בית דגן קרינה","14/08/2023 11:00","491"
"בית דגן קרינה","14/08/2023 11:10","425"
"בית דגן קרינה","14/08/2023 11:20","431"
"בית דגן קרינה","14/08/2023 11:30","394"
"בית דגן קרינה","14/08/2023 11:40","424"
"בית דגן קרינה","14/08/2023 11:50","566"
"בית דגן קרינה","14/08/2023 12:00","337"
"בית דגן קרינה","14/08/2023 12:10","474"
"בית דגן קרינה","14/08/2023 12:20","438"
"בית דגן קרינה","14/08/2023 12:30","521"
"בית דגן קרינה","14/08/2023 12:40","266"
"בית דגן קרינה","14/08/2023 12:50","198"
"בית דגן קרינה","14/08/2023 13:00","264"
"בית דגן קרינה","14/08/2023 13:10","247"
"בית דגן קרינה","14/08/2023 13:20","209"
"בית דגן קרינה","14/08/2023 13:30","222"
"בית דגן קרינה","14/08/2023 13:40","207"
"בית דגן קרינה","14/08/2023 13:50","240"
"בית דגן קרינה","14/08/2023 14:00","321"
"בית דגן קרינה","14/08/2023 14:10","304"
"בית דגן קרינה","14/08/2023 14:20","295"
"בית דגן קרינה","14/08/2023 14:30","328"
"בית דגן קרינה","14/08/2023 14:40","328"
"בית דגן קרינה","14/08/2023 14:50","306"
"בית דגן קרינה","14/08/2023 15:00","340"
"בית דגן קרינה","14/08/2023 15:10","324"
"בית דגן קרינה","14/08/2023 15:20","281"
"בית דגן קרינה","14/08/2023 15:30","313"
"בית דגן קרינה","14/08/2023 15:40","398"
"בית דגן קרינה","14/08/2023 15:50","446"
"בית דגן קרינה","14/08/2023 16:00","451"
"בית דגן קרינה","14/08/2023 16:10","398"
"בית דגן קרינה","14/08/2023 16:20","258"
"בית דגן קרינה","14/08/2023 16:30","281"
"בית דגן קרינה","14/08/2023 16:40","212"
"בית דגן קרינה","14/08/2023 16:50","185"
"בית דגן קרינה","14/08/2023 17:00","167"
"בית דגן קרינה","14/08/2023 17:10","139"
"בית דגן קרינה","14/08/2023 17:20","123"
"בית דגן קרינה","14/08/2023 17:30","108"
"בית דגן קרינה","14/08/2023 17:40","106"
"בית דגן קרינה","14/08/2023 17:50","77"
"בית דגן קרינה","14/08/2023 18:00","65"
"בית דגן קרינה","14/08/2023 18:10","60"
"בית דגן קרינה","14/08/2023 18:20","43"
"בית דגן קרינה","14/08/2023 18:30","30"
"בית דגן קרינה","14/08/2023 18:40","18"
"בית דגן קרינה","14/08/2023 18:50","13"
"בית דגן קרינה","14/08/2023 19:00","7"
"בית דגן קרינה","14/08/2023 19:10","3"
"בית דגן קרינה","14/08/2023 19:20","1"
"בית דגן קרינה","14/08/2023 19:30","0"
"בית דגן קרינה","14/08/2023 19:40","0"
"בית דגן קרינה","14/08/2023 19:50","0"
"בית דגן קרינה","14/08/2023 20:00","0"
"בית דגן קרינה","14/08/2023 20:10","0"
"בית דגן קרינה","14/08/2023 20:20","0"
"בית דגן קרינה","14/08/2023 20:30","0"
"בית דגן קרינה","14/08/2023 20:40","0"
"בית דגן קרינה","14/08/2023 20:50","0"
"בית דגן קרינה","14/08/2023 21:00","0"
"בית דגן קרינה","14/08/2023 21:10","0"
"בית דגן קרינה","14/08/2023 21:20","0"
"בית דגן קרינה","14/08/2023 21:30","0"
"בית דגן קרינה","14/08/2023 21:40","0"
"בית דגן קרינה","14/08/2023 21:50","0"
"בית דגן קרינה","14/08/2023 22:00","0"
"בית דגן קרינה","14/08/2023 22:10","0"
"בית דגן קרינה","14/08/2023 22:20","0"
"בית דגן קרינה","14/08/2023 22:30","0"
"בית דגן קרינה","14/08/2023 22:40","0"
"בית דגן קרינה","14/08/2023 22:50","0"
"בית דגן קרינה","14/08/2023 23:00","0"
"בית דגן קרינה","14/08/2023 23:10","0"
"בית דגן קרינה","14/08/2023 23:20","0"
"בית דגן קרינה","14/08/2023 23:30","0"
"בית דגן קרינה","14/08/2023 23:40","0"
"בית דגן קרינה","14/08/2023 23:50","0"
"בית דגן קרינה","15/08/2023 00:00","0"
"בית דגן קרינה","15/08/2023 00:10","0"
"בית דגן קרינה","15/08/2023 00:20","0"
"בית דגן קרינה","15/08/2023 00:30","0"
"בית דגן קרינה","15/08/2023 00:40","0"
"בית דגן קרינה","15/08/2023 00:50","0"
"בית דגן קרינה","15/08/2023 01:00","0"
"בית דגן קרינה","15/08/2023 01:10","0"
"בית דגן קרינה","15/08/2023 01:20","0"
"בית דגן קרינה","15/08/2023 01:30","0"
"בית דגן קרינה","15/08/2023 01:40","0"
"בית דגן קרינה","15/08/2023 01:50","0"
"בית דגן קרינה","15/08/2023 02:00","0"
"בית דגן קרינה","15/08/2023 02:10","0"
"בית דגן קרינה","15/08/2023 02:20","0"
"בית דגן קרינה","15/08/2023 02:30","0"
"בית דגן קרינה","15/08/2023 02:40","0"
"בית דגן קרינה","15/08/2023 02:50","0"
"בית דגן קרינה","15/08/2023 03:00","0"
"בית דגן קרינה","15/08/2023 03:10","0"
"בית דגן קרינה","15/08/2023 03:20","0"
"בית דגן קרינה","15/08/2023 03:30","0"
"בית דגן קרינה","15/08/2023 03:40","0"
"בית דגן קרינה","15/08/2023 03:50","0"
"בית דגן קרינה","15/08/2023 04:00","0"
"בית דגן קרינה","15/08/2023 04:10","0"
"בית דגן קרינה","15/08/2023 04:20","0"
"בית דגן קרינה","15/08/2023 04:30","0"
"בית דגן קרינה","15/08/2023 04:40","0"
"בית דגן קרינה","15/08/2023 04:50","0"
"בית דגן קרינה","15/08/2023 05:00","0"
"בית דגן קרינה","15/08/2023 05:10","0"
"בית דגן קרינה","15/08/2023 05:20","0"
"בית דגן קרינה","15/08/2023 05:30","0"
"בית דגן קרינה","15/08/2023 05:40","0"
"בית דגן קרינה","15/08/2023 05:50","0"
"בית דגן קרינה","15/08/2023 06:00","0"
"בית דגן קרינה","15/08/2023 06:10","2"
"בית דגן קרינה","15/08/2023 06:20","5"
"בית דגן קרינה","15/08/2023 06:30","11"
"בית דגן קרינה","15/08/2023 06:40","31"
"בית דגן קרינה","15/08/2023 06:50","63"
"בית דגן קרינה","15/08/2023 07:00","87"
"בית דגן קרינה","15/08/2023 07:10","118"
"בית דגן קרינה","15/08/2023 07:20","145"
"בית דגן קרינה","15/08/2023 07:30","150"
"בית דגן קרינה","15/08/2023 07:40","180"
"בית דגן קרינה","15/08/2023 07:50","183"
"בית דגן קרינה","15/08/2023 08:00","164"
"בית דגן קרינה","15/08/2023 08:10","179"
"בית דגן קרינה","15/08/2023 08:20","227"
"בית דגן קרינה","15/08/2023 08:30","386"
"בית דגן קרינה","15/08/2023 08:40","455"
"בית דגן קרינה","15/08/2023 08:50","464"
"בית דגן קרינה","15/08/2023 09:00","517"
"בית דגן קרינה","15/08/2023 09:10","412"
"בית דגן קרינה","15/08/2023 09:20","579"
"בית דגן קרינה","15/08/2023 09:30","532"
"בית דגן קרינה","15/08/2023 09:40","582"
"בית דגן קרינה","15/08/2023 09:50","677"
"בית דגן קרינה","15/08/2023 10:00","562"
"בית דגן קרינה","15/08/2023 10:10","724"
"בית דגן קרינה","15/08/2023 10:20","771"
"בית דגן קרינה","15/08/2023 10:30","770"
"בית דגן קרינה","15/08/2023 10:40","792"
"בית דגן קרינה","15/08/2023 10:50","533"
"בית דגן קרינה","15/08/2023 11:00","787"
"בית דגן קרינה","15/08/2023 11:10","844"
"בית דגן קרינה","15/08/2023 11:20","827"
"בית דגן קרינה","15/08/2023 11:30","837"
"בית דגן קרינה","15/08/2023 11:40","788"
"בית דגן קרינה","15/08/2023 11:50","776"
"בית דגן קרינה","15/08/2023 12:00","639"
"בית דגן קרינה","15/08/2023 12:10","816"
"בית דגן קרינה","15/08/2023 12:20","818"
"בית דגן קרינה","15/08/2023 12:30","886"
"בית דגן קרינה","15/08/2023 12:40","947"
"בית דגן קרינה","15/08/2023 12:50","795"
"בית דגן קרינה","15/08/2023 13:00","951"
"בית דגן קרינה","15/08/2023 13:10","943"
"בית דגן קרינה","15/08/2023 13:20","937"
"בית דגן קרינה","15/08/2023 13:30","949"
"בית דגן קרינה","15/08/2023 13:40","925"
"בית דגן קרינה","15/08/2023 13:50","921"
"בית דגן קרינה","15/08/2023 14:00","905"
"בית דגן קרינה","15/08/2023 14:10","896"
"בית דגן קרינה","15/08/2023 14:20","772"
"בית דגן קרינה","15/08/2023 14:30","715"
"בית דגן קרינה","15/08/2023 14:40","848"
"בית דגן קרינה","15/08/2023 14:50","858"
"בית דגן קרינה","15/08/2023 15:00","837"
"בית דגן קרינה","15/08/2023 15:10","826"
"בית דגן קרינה","15/08/2023 15:20","738"
"בית דגן קרינה","15/08/2023 15:30","761"
"בית דגן קרינה","15/08/2023 15:40","630"
"בית דגן קרינה","15/08/2023 15:50","629"
"בית דגן קרינה","15/08/2023 16:00","509"
"בית דגן קרינה","15/08/2023 16:10","637"
"בית דגן קרינה","15/08/2023 16:20","287"
"בית דגן קרינה","15/08/2023 16:30","507"
"בית דגן קרינה","15/08/2023 16:40","491"
"בית דגן קרינה","15/08/2023 16:50","369"
"בית דגן קרינה","15/08/2023 17:00","393"
"בית דגן קרינה","15/08/2023 17:10","333"
"בית דגן קרינה","15/08/2023 17:20","293"
"בית דגן קרינה","15/08/2023 17:30","248"
"בית דגן קרינה","15/08/2023 17:40","272"
"בית דגן קרינה","15/08/2023 17:50","176"
"בית דגן קרינה","15/08/2023 18:00","187"
"בית דגן קרינה","15/08/2023 18:10","134"
"בית דגן קרינה","15/08/2023 18:20","104"
"בית דגן קרינה","15/08/2023 18:30","96"
"בית דגן קרינה","15/08/2023 18:40","70"
"בית דגן קרינה","15/08/2023 18:50","50"
"בית דגן קרינה","15/08/2023 19:00","31"
"בית דגן קרינה","15/08/2023 19:10","19"
"בית דגן קרינה","15/08/2023 19:20","8"
"בית דגן קרינה","15/08/2023 19:30","1"
"בית דגן קרינה","15/08/2023 19:40","0"
"בית דגן קרינה","15/08/2023 19:50","0"
"בית דגן קרינה","15/08/2023 20:00","0"
"בית דגן קרינה","15/08/2023 20:10","0"
"בית דגן קרינה","15/08/2023 20:20","0"
"בית דגן קרינה","15/08/2023 20:30","0"
"בית דגן קרינה","15/08/2023 20:40","0"
"בית דגן קרינה","15/08/2023 20:50","0"
"בית דגן קרינה","15/08/2023 21:00","0"
"בית דגן קרינה","15/08/2023 21:10","0"
"בית דגן קרינה","15/08/2023 21:20","0"
"בית דגן קרינה","15/08/2023 21:30","0"
"בית דגן קרינה","15/08/2023 21:40","0"
"בית דגן קרינה","15/08/2023 21:50","0"
"בית דגן קרינה","15/08/2023 22:00","0"
"בית דגן קרינה","15/08/2023 22:10","0"
"בית דגן קרינה","15/08/2023 22:20","0"
"בית דגן קרינה","15/08/2023 22:30","0"
"בית דגן קרינה","15/08/2023 22:40","0"
"בית דגן קרינה","15/08/2023 22:50","0"
"בית דגן קרינה","15/08/2023 23:00","0"
"בית דגן קרינה","15/08/2023 23:10","0"
"בית דגן קרינה","15/08/2023 23:20","0"
"בית דגן קרינה","15/08/2023 23:30","0"
"בית דגן קרינה","15/08/2023 23:40","0"
"בית דגן קרינה","15/08/2023 23:50","0"
"בית דגן קרינה","16/08/2023 00:00","0"
"בית דגן קרינה","16/08/2023 00:10","0"
"בית דגן קרינה","16/08/2023 00:20","0"
"בית דגן קרינה","16/08/2023 00:30","0"
"בית דגן קרינה","16/08/2023 00:40","0"
"בית דגן קרינה","16/08/2023 00:50","0"
"בית דגן קרינה","16/08/2023 01:00","0"
"בית דגן קרינה","16/08/2023 01:10","0"
"בית דגן קרינה","16/08/2023 01:20","0"
"בית דגן קרינה","16/08/2023 01:30","0"
"בית דגן קרינה","16/08/2023 01:40","0"
"בית דגן קרינה","16/08/2023 01:50","0"
"בית דגן קרינה","16/08/2023 02:00","0"
"בית דגן קרינה","16/08/2023 02:10","0"
"בית דגן קרינה","16/08/2023 02:20","0"
"בית דגן קרינה","16/08/2023 02:30","0"
"בית דגן קרינה","16/08/2023 02:40","0"
"בית דגן קרינה","16/08/2023 02:50","0"
"בית דגן קרינה","16/08/2023 03:00","0"
"בית דגן קרינה","16/08/2023 03:10","0"
"בית דגן קרינה","16/08/2023 03:20","0"
"בית דגן קרינה","16/08/2023 03:30","0"
"בית דגן קרינה","16/08/2023 03:40","0"
"בית דגן קרינה","16/08/2023 03:50","0"
"בית דגן קרינה","16/08/2023 04:00","0"
"בית דגן קרינה","16/08/2023 04:10","0"
"בית דגן קרינה","16/08/2023 04:20","0"
"בית דגן קרינה","16/08/2023 04:30","0"
"בית דגן קרינה","16/08/2023 04:40","0"
"בית דגן קרינה","16/08/2023 04:50","0"
"בית דגן קרינה","16/08/2023 05:00","0"
"בית דגן קרינה","16/08/2023 05:10","0"
"בית דגן קרינה","16/08/2023 05:20","0"
"בית דגן קרינה","16/08/2023 05:30","0"
"בית דגן קרינה","16/08/2023 05:40","0"
"בית דגן קרינה","16/08/2023 05:50","0"
"בית דגן קרינה","16/08/2023 06:00","0"
"בית דגן קרינה","16/08/2023 06:10","1"
"בית דגן קרינה","16/08/2023 06:20","5"
"בית דגן קרינה","16/08/2023 06:30","10"
"בית דגן קרינה","16/08/2023 06:40","19"
"בית דגן קרינה","16/08/2023 06:50","33"
"בית דגן קרינה","16/08/2023 07:00","52"
"בית דגן קרינה","16/08/2023 07:10","68"
"בית דגן קרינה","16/08/2023 07:20","88"
"בית דגן קרינה","16/08/2023 07:30","102"
"בית דגן קרינה","16/08/2023 07:40","201"
"בית דגן קרינה","16/08/2023 07:50","237"
"בית דגן קרינה","16/08/2023 08:00","224"
"בית דגן קרינה","16/08/2023 08:10","285"
"בית דגן קרינה","16/08/2023 08:20","277"
"בית דגן קרינה","16/08/2023 08:30","331"
"בית דגן קרינה","16/08/2023 08:40","363"
"בית דגן קרינה","16/08/2023 08:50","515"
"בית דגן קרינה","16/08/2023 09:00","526"
"בית דגן קרינה","16/08/2023 09:10","355"
"בית דגן קרינה","16/08/2023 09:20","326"
"בית דגן קרינה","16/08/2023 09:30","419"
"בית דגן קרינה","16/08/2023 09:40","616"
"בית דגן קרינה","16/08/2023 09:50","398"
"בית דגן קרינה","16/08/2023 10:00","301"
"בית דגן קרינה","16/08/2023 10:10","385"
"בית דגן קרינה","16/08/2023 10:20","404"
"בית דגן קרינה","16/08/2023 10:30","555"
"בית דגן קרינה","16/08/2023 10:40","557"
"בית דגן קרינה","16/08/2023 10:50","680"
"בית דגן קרינה","16/08/2023 11:00","769"
"בית דגן קרינה","16/08/2023 11:10","649"
"בית דגן קרינה","16/08/2023 11:20","651"
"בית דגן קרינה","16/08/2023 11:30","681"
"בית דגן קרינה","16/08/2023 11:40","576"
"בית דגן קרינה","16/08/2023 11:50","955"
"בית דגן קרינה","16/08/2023 12:00","957"
"בית דגן קרינה","16/08/2023 12:10","853"
"בית דגן קרינה","16/08/2023 12:20","950"
"בית דגן קרינה","16/08/2023 12:30","669"
"בית דגן קרינה","16/08/2023 12:40","927"
"בית דגן קרינה","16/08/2023 12:50","895"
"בית דגן קרינה","16/08/2023 13:00","959"
"בית דגן קרינה","16/08/2023 13:10","955"
"בית דגן קרינה","16/08/2023 13:20","935"
"בית דגן קרינה","16/08/2023 13:30","954"
"בית דגן קרינה","16/08/2023 13:40","853"
"בית דגן קרינה","16/08/2023 13:50","924"
"בית דגן קרינה","16/08/2023 14:00","902"
"בית דגן קרינה","16/08/2023 14:10","746"
"בית דגן קרינה","16/08/2023 14:20","866"
"בית דגן קרינה","16/08/2023 14:30","802"
"בית דגן קרינה","16/08/2023 14:40","811"
"בית דגן קרינה","16/08/2023 14:50","814"
"בית דגן קרינה","16/08/2023 15:00","716"
"בית דגן קרינה","16/08/2023 15:10","728"
"בית דגן קרינה","16/08/2023 15:20","611"
"בית דגן קרינה","16/08/2023 15:30","728"
"בית דגן קרינה","16/08/2023 15:40","689"
